	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100	2101	2102	2103	2104	2105	2106	2107	2108	2109	2110	2111	2112	2113	2114	2115	2116	2117	2118	2119	2120	2121	2122	2123	2124	2125	2126	2127	2128	2129	2130	2131	2132	2133	2134	2135	2136	2137	2138	2139	2140	2141	2142	2143	2144	2145	2146	2147	2148	2149	2150	2151	2152	2153	2154	2155	2156	2157	2158	2159	2160	2161	2162	2163	2164	2165	2166	2167	2168	2169	2170	2171	2172	2173	2174	2175	2176	2177	2178	2179	2180	2181	2182	2183	2184
90	0.174777496	0.1731824753	0.1716010765	0.1700332012	0.1684787515	0.1669376295	0.165409738	0.1638949799	0.1623932586	0.1609044778	0.1594285418	0.157965355	0.1565148224	0.1550768492	0.1536513413	0.1522382047	0.1508373459	0.1494486721	0.1480720906	0.1467075092	0.1453548362	0.1440139804	0.1426848509	0.1413673573	0.1400614097	0.1387669186	0.1374837949	0.1362119503	0.1349512964	0.1337017458	0.1324632113	0.1312356061	0.1300188441	0.1288128395	0.1276175072	0.1264327622	0.1252585204	0.1240946979	0.1229412114	0.1217979781	0.1206649156	0.119541942	0.1184289761	0.1173259369	0.116232744	0.1151493175	0.1140755781	0.1130114468	0.1119568452	0.1109116954	0.1098759199	0.1088494418	0.1078321846	0.1068240725	0.1058250299	0.1048349818	0.1038538538	0.102881572	0.1019180627	0.100963253	0.1000170704	0.0990794428	0.0981502987	0.097229567	0.0963171773	0.0954130593	0.0945171434	0.0936293607	0.0927496423	0.0918779202	0.0910141267	0.0901581945	0.089310057	0.0884696479	0.0876369014	0.0868117522	0.0859941354	0.0851839868	0.0843812423	0.0835858386	0.0827977126	0.0820168019	0.0812430444	0.0804763785	0.079716743	0.0789640773	0.0782183211	0.0774794147	0.0767472987	0.0760219143	0.0753032028	0.0745911065	0.0738855677	0.0731865292	0.0724939345	0.0718077272	0.0711278515	0.070454252	0.0697868738	0.0691256623	0.0684705634	0.0678215233	0.067178489	0.0665414073	0.065910226	0.065284893	0.0646653567	0.0640515657	0.0634434695	0.0628410174	0.0622441595	0.0616528463	0.0610670285	0.0604866572	0.0599116841	0.059342061	0.0587777405	0.0582186751	0.057664818	0.0571161228	0.0565725432	0.0560340335	0.0555005484	0.0549720428	0.0544484721	0.0539297921	0.0534159587	0.0529069285	0.0524026583	0.0519031052	0.0514082267	0.0509179808	0.0504323257	0.0499512198	0.0494746222	0.0490024921	0.048534789	0.048071473	0.0476125043	0.0471578434	0.0467074514	0.0462612895	0.0458193193	0.0453815026	0.0449478018	0.0445181794	0.0440925983	0.0436710215	0.0432534128	0.0428397358	0.0424299547	0.0420240339	0.0416219382	0.0412236325	0.0408290822	0.040438253	0.0400511107	0.0396676217	0.0392877523	0.0389114694	0.0385387401	0.0381695317	0.037803812	0.0374415487	0.0370827102	0.036727265	0.0363751817	0.0360264294	0.0356809775	0.0353387954	0.0349998531
91	0.1913995882	0.189845869	0.1883042531	0.1867746542	0.1852569867	0.1837511654	0.1822571054	0.1807747222	0.1793039321	0.1778446513	0.1763967969	0.1749602861	0.1735350369	0.1721209674	0.1707179963	0.1693260429	0.1679450266	0.1665748676	0.1652154864	0.1638668039	0.1625287417	0.1612012215	0.1598841657	0.1585774972	0.1572811393	0.1559950156	0.1547190503	0.1534531682	0.1521972944	0.1509513544	0.1497152743	0.1484889807	0.1472724004	0.146065461	0.1448680902	0.1436802166	0.1425017688	0.1413326762	0.1401728685	0.1390222759	0.1378808291	0.136748459	0.1356250974	0.1345106761	0.1334051277	0.132308385	0.1312203814	0.1301410507	0.1290703272	0.1280081455	0.1269544407	0.1259091485	0.1248722048	0.1238435461	0.1228231093	0.1218108316	0.1208066509	0.1198105053	0.1188223334	0.1178420742	0.1168696673	0.1159050524	0.1149481699	0.1139989605	0.1130573653	0.1121233259	0.1111967842	0.1102776826	0.1093659639	0.1084615713	0.1075644483	0.1066745389	0.1057917876	0.1049161391	0.1040475386	0.1031859316	0.1023312641	0.1014834826	0.1006425336	0.0998083644	0.0989809224	0.0981601556	0.0973460121	0.0965384407	0.0957373903	0.0949428103	0.0941546505	0.093372861	0.0925973922	0.091828195	0.0910652206	0.0903084206	0.0895577469	0.0888131516	0.0880745876	0.0873420076	0.0866153651	0.0858946136	0.0851797072	0.0844706003	0.0837672474	0.0830696036	0.0823776242	0.0816912649	0.0810104818	0.0803352311	0.0796654694	0.0790011538	0.0783422416	0.0776886903	0.0770404579	0.0763975026	0.075759783	0.0751272579	0.0744998866	0.0738776284	0.0732604431	0.0726482909	0.0720411321	0.0714389274	0.0708416377	0.0702492244	0.0696616489	0.069078873	0.0685008591	0.0679275693	0.0673589665	0.0667950136	0.0662356738	0.0656809107	0.0651306881	0.0645849701	0.0640437211	0.0635069055	0.0629744884	0.0624464349	0.0619227104	0.0614032805	0.0608881113	0.0603771688	0.0598704197	0.0593678304	0.0588693682	0.058375	0.0578846934	0.0573984161	0.0569161361	0.0564378215	0.0559634408	0.0554929626	0.0550263559	0.0545635898	0.0541046337	0.0536494572	0.0531980302	0.0527503228	0.0523063052	0.051865948	0.051429222	0.0509960982	0.0505665477	0.050140542	0.0497180527	0.0492990517	0.0488835111	0.0484714031	0.0480627003	0.0476573754	0.0472554014	0.0468567512	0.0464613984
92	0.2092761832	0.2077603559	0.2062553124	0.2047609782	0.2032772792	0.2018041417	0.2003414924	0.1988892585	0.1974473676	0.1960157476	0.1945943271	0.1931830348	0.1917817999	0.1903905523	0.189009222	0.1876377395	0.1862760359	0.1849240425	0.1835816912	0.1822489142	0.1809256443	0.1796118145	0.1783073583	0.1770122099	0.1757263035	0.1744495739	0.1731819565	0.1719233869	0.1706738012	0.169433136	0.1682013281	0.1669783149	0.1657640343	0.1645584244	0.1633614238	0.1621729717	0.1609930074	0.1598214708	0.1586583021	0.1575034421	0.1563568319	0.155218413	0.1540881272	0.1529659168	0.1518517247	0.1507454938	0.1496471677	0.1485566903	0.1474740059	0.1463990591	0.1453317951	0.1442721593	0.1432200975	0.142175556	0.1411384814	0.1401088207	0.1390865212	0.1380715307	0.1370637972	0.1360632694	0.1350698959	0.1340836261	0.1331044095	0.1321321961	0.1311669361	0.1302085803	0.1292570795	0.1283123853	0.1273744492	0.1264432234	0.1255186602	0.1246007125	0.1236893332	0.1227844759	0.1218860942	0.1209941424	0.1201085747	0.1192293459	0.1183564112	0.117489726	0.1166292459	0.1157749271	0.1149267258	0.1140845988	0.1132485031	0.1124183959	0.1115942349	0.110775978	0.1099635835	0.1091570098	0.1083562158	0.1075611606	0.1067718037	0.1059881046	0.1052100235	0.1044375207	0.1036705567	0.1029090923	0.1021530888	0.1014025075	0.1006573101	0.0999174587	0.0991829155	0.098453643	0.097729604	0.0970107616	0.096297079	0.09558852	0.0948850483	0.0941866281	0.0934932237	0.0928047997	0.0921213211	0.091442753	0.0907690607	0.09010021	0.0894361665	0.0887768966	0.0881223665	0.0874725429	0.0868273926	0.0861868827	0.0855509804	0.0849196534	0.0842928694	0.0836705965	0.0830528028	0.0824394568	0.0818305272	0.081225983	0.0806257932	0.0800299272	0.0794383546	0.0788510452	0.0782679689	0.0776890959	0.0771143968	0.076543842	0.0759774025	0.0754150493	0.0748567536	0.0743024869	0.0737522209	0.0732059274	0.0726635783	0.0721251461	0.0715906032	0.0710599221	0.0705330757	0.070010037	0.0694907793	0.0689752758	0.0684635003	0.0679554265	0.0674510283	0.0669502799	0.0664531556	0.0659596298	0.0654696774	0.064983273	0.0645003917	0.0640210088	0.0635450996	0.0630726397	0.0626036048	0.0621379707	0.0616757135	0.0612168095	0.060761235	0.0603089665	0.0598599809
93	0.227978032	0.2265190096	0.2250695388	0.2236295535	0.2221989875	0.2207777756	0.2193658525	0.2179631537	0.2165696149	0.2151851723	0.2138097626	0.2124433227	0.2110857903	0.2097371031	0.2083971995	0.2070660183	0.2057434986	0.2044295799	0.2031242024	0.2018273065	0.200538833	0.1992587231	0.1979869187	0.1967233618	0.1954679949	0.194220761	0.1929816035	0.1917504662	0.1905272931	0.189312029	0.1881046189	0.1869050081	0.1857131425	0.1845289683	0.1833524321	0.182183481	0.1810220624	0.179868124	0.1787216142	0.1775824815	0.1764506749	0.1753261438	0.1742088379	0.1730987074	0.1719957029	0.1708997752	0.1698108756	0.1687289558	0.1676539678	0.1665858639	0.1655245971	0.1644701203	0.1634223871	0.1623813513	0.1613469671	0.1603191891	0.1592979721	0.1582832716	0.1572750429	0.1562732421	0.1552778256	0.1542887498	0.1533059718	0.1523294488	0.1513591386	0.150394999	0.1494369884	0.1484850653	0.1475391887	0.1465993178	0.1456654123	0.1447374318	0.1438153368	0.1428990876	0.1419886451	0.1410839703	0.1401850248	0.1392917701	0.1384041683	0.1375221817	0.1366457729	0.1357749047	0.1349095403	0.1340496432	0.1331951771	0.132346106	0.1315023941	0.1306640061	0.1298309068	0.1290030612	0.1281804348	0.1273629931	0.1265507021	0.1257435279	0.1249414369	0.1241443958	0.1233523716	0.1225653313	0.1217832424	0.1210060726	0.1202337898	0.1194663622	0.118703758	0.1179459461	0.1171928951	0.1164445744	0.115700953	0.1149620008	0.1142276873	0.1134979827	0.1127728572	0.1120522812	0.1113362255	0.1106246609	0.1099175585	0.1092148897	0.1085166259	0.107822739	0.107133201	0.1064479839	0.1057670601	0.1050904022	0.104417983	0.1037497754	0.1030857525	0.1024258879	0.1017701549	0.1011185274	0.1004709792	0.0998274846	0.0991880177	0.0985525531	0.0979210654	0.0972935296	0.0966699206	0.0960502136	0.0954343841	0.0948224075	0.0942142597	0.0936099165	0.0930093541	0.0924125485	0.0918194764	0.0912301142	0.0906444386	0.0900624267	0.0894840554	0.0889093019	0.0883381437	0.0877705583	0.0872065233	0.0866460167	0.0860890164	0.0855355006	0.0849854476	0.0844388357	0.0838956437	0.0833558503	0.0828194343	0.0822863748	0.0817566509	0.081230242	0.0807071276	0.0801872871	0.0796707004	0.0791573472	0.0786472077	0.078140262	0.0776364902	0.0771358728	0.0766383904
94	0.247392714	0.2460091339	0.2446340076	0.243267274	0.2419088728	0.2405587437	0.2392168272	0.237883064	0.2365573953	0.2352397628	0.2339301085	0.2326283748	0.2313345048	0.2300484416	0.2287701292	0.2274995116	0.2262365336	0.22498114	0.2237332765	0.2224928889	0.2212599234	0.2200343269	0.2188160464	0.2176050296	0.2164012243	0.2152045791	0.2140150428	0.2128325645	0.2116570939	0.210488581	0.2093269762	0.2081722306	0.2070242952	0.2058831217	0.2047486622	0.2036208692	0.2024996955	0.2013850942	0.2002770192	0.1991754242	0.1980802638	0.1969914928	0.1959090662	0.1948329396	0.193763069	0.1926994105	0.1916419209	0.1905905572	0.1895452768	0.1885060373	0.187472797	0.1864455142	0.1854241478	0.184408657	0.1833990013	0.1823951405	0.1813970348	0.1804046448	0.1794179314	0.1784368558	0.1774613796	0.1764914646	0.175527073	0.1745681675	0.1736147108	0.1726666662	0.1717239971	0.1707866674	0.1698546411	0.1689278827	0.168006357	0.167090029	0.166178864	0.1652728277	0.164371886	0.1634760051	0.1625851516	0.1616992923	0.1608183942	0.1599424248	0.1590713517	0.1582051429	0.1573437664	0.1564871909	0.1556353851	0.154788318	0.1539459589	0.1531082772	0.152275243	0.1514468261	0.1506229969	0.149803726	0.1489889842	0.1481787426	0.1473729725	0.1465716454	0.1457747331	0.1449822077	0.1441940415	0.1434102069	0.1426306766	0.1418554237	0.1410844214	0.1403176429	0.1395550621	0.1387966527	0.1380423888	0.1372922447	0.1365461949	0.1358042141	0.1350662773	0.1343323595	0.1336024361	0.1328764827	0.132154475	0.1314363888	0.1307222004	0.1300118861	0.1293054224	0.128602786	0.1279039538	0.1272089029	0.1265176105	0.1258300542	0.1251462115	0.1244660603	0.1237895786	0.1231167444	0.1224475363	0.1217819326	0.121119912	0.1204614535	0.119806536	0.1191551387	0.118507241	0.1178628223	0.1172218623	0.1165843409	0.115950238	0.1153195338	0.1146922086	0.1140682427	0.1134476168	0.1128303116	0.112216308	0.111605587	0.1109981299	0.1103939178	0.1097929324	0.1091951551	0.1086005677	0.1080091521	0.1074208902	0.1068357643	0.1062537566	0.1056748495	0.1050990254	0.1045262672	0.1039565575	0.1033898793	0.1028262157	0.1022655496	0.1017078646	0.1011531439	0.100601371	0.1000525297	0.0995066036	0.0989635767	0.0984234328	0.0978861562	0.097351731
95	0.2673857185	0.266095198	0.2648122033	0.2635366767	0.2622685612	0.2610078	0.2597543369	0.258508116	0.2572690819	0.2560371796	0.2548123546	0.2535945526	0.25238372	0.2511798035	0.2499827502	0.2487925075	0.2476090236	0.2464322468	0.2452621259	0.2440986101	0.2429416492	0.2417911931	0.2406471923	0.2395095979	0.238378361	0.2372534334	0.2361347672	0.2350223151	0.2339160299	0.232815865	0.2317217742	0.2306337116	0.2295516319	0.2284754899	0.227405241	0.2263408411	0.2252822461	0.2242294127	0.2231822978	0.2221408586	0.2211050529	0.2200748388	0.2190501746	0.2180310191	0.2170173316	0.2160090717	0.2150061992	0.2140086744	0.213016458	0.212029511	0.2110477948	0.210071271	0.2090999018	0.2081336496	0.2071724772	0.2062163476	0.2052652243	0.2043190711	0.2033778522	0.202441532	0.2015100753	0.2005834472	0.1996616132	0.1987445391	0.1978321908	0.196924535	0.1960215381	0.1951231674	0.1942293901	0.1933401739	0.1924554868	0.191575297	0.190699573	0.1898282837	0.1889613984	0.1880988863	0.1872407172	0.1863868612	0.1855372884	0.1846919696	0.1838508756	0.1830139774	0.1821812465	0.1813526546	0.1805281736	0.1797077757	0.1788914333	0.1780791192	0.1772708065	0.1764664682	0.175666078	0.1748696095	0.1740770368	0.1732883341	0.1725034759	0.1717224368	0.170945192	0.1701717165	0.1694019858	0.1686359755	0.1678736616	0.1671150202	0.1663600275	0.1656086603	0.1648608952	0.1641167093	0.1633760797	0.162638984	0.1619053998	0.1611753048	0.1604486773	0.1597254953	0.1590057375	0.1582893825	0.1575764091	0.1568667964	0.1561605237	0.1554575704	0.1547579162	0.1540615408	0.1533684243	0.152678547	0.1519918891	0.1513084312	0.1506281541	0.1499510387	0.1492770661	0.1486062176	0.1479384745	0.1472738185	0.1466122313	0.145953695	0.1452981915	0.1446457032	0.1439962125	0.1433497019	0.1427061542	0.1420655523	0.1414278792	0.1407931182	0.1401612525	0.1395322656	0.1389061413	0.1382828633	0.1376624154	0.1370447819	0.1364299469	0.1358178947	0.1352086098	0.1346020769	0.1339982807	0.133397206	0.132798838	0.1322031618	0.1316101626	0.1310198258	0.130432137	0.1298470819	0.1292646461	0.1286848156	0.1281075764	0.1275329147	0.1269608167	0.1263912687	0.1258242572	0.1252597689	0.1246977904	0.1241383085	0.1235813102	0.1230267826	0.1224747126
96	0.287803449	0.2866218356	0.2854470106	0.2842789186	0.2831175047	0.2819627144	0.2808144935	0.2796727884	0.2785375457	0.2774087126	0.2762862366	0.2751700656	0.2740601479	0.2729564324	0.2718588683	0.270767405	0.2696819927	0.2686025816	0.2675291227	0.2664615671	0.2653998665	0.264343973	0.2632938389	0.2622494172	0.2612106611	0.2601775242	0.2591499606	0.2581279247	0.2571113715	0.2561002562	0.2550945344	0.2540941621	0.2530990958	0.2521092923	0.2511247088	0.2501453029	0.2491710325	0.2482018561	0.2472377322	0.2462786202	0.2453244793	0.2443752695	0.2434309511	0.2424914845	0.2415568307	0.2406269511	0.2397018073	0.2387813614	0.2378655757	0.2369544131	0.2360478366	0.2351458095	0.2342482959	0.2333552597	0.2324666654	0.2315824779	0.2307026623	0.2298271841	0.228956009	0.2280891034	0.2272264335	0.2263679662	0.2255136687	0.2246635083	0.2238174528	0.2229754703	0.2221375291	0.221303598	0.2204736458	0.219647642	0.218825556	0.2180073578	0.2171930176	0.2163825058	0.2155757933	0.214772851	0.2139736504	0.213178163	0.2123863608	0.2115982159	0.2108137009	0.2100327884	0.2092554515	0.2084816635	0.2077113978	0.2069446284	0.2061813292	0.2054214747	0.2046650393	0.2039119981	0.2031623259	0.2024159983	0.2016729907	0.200933279	0.2001968394	0.1994636481	0.1987336817	0.1980069169	0.1972833309	0.1965629009	0.1958456043	0.1951314189	0.1944203227	0.1937122937	0.1930073105	0.1923053516	0.1916063958	0.1909104222	0.19021741	0.1895273387	0.1888401879	0.1881559376	0.1874745678	0.1867960587	0.186120391	0.1854475452	0.1847775022	0.1841102431	0.1834457492	0.1827840019	0.1821249828	0.1814686739	0.180815057	0.1801641144	0.1795158285	0.1788701817	0.178227157	0.177586737	0.176948905	0.1763136442	0.1756809379	0.1750507698	0.1744231237	0.1737979834	0.173175333	0.1725551568	0.1719374391	0.1713221646	0.170709318	0.170098884	0.1694908477	0.1688851944	0.1682819092	0.1676809778	0.1670823856	0.1664861185	0.1658921624	0.1653005032	0.1647111273	0.1641240208	0.1635391703	0.1629565624	0.1623761837	0.1617980212	0.1612220618	0.1606482927	0.160076701	0.1595072743	0.1589399999	0.1583748655	0.1578118589	0.1572509678	0.1566921804	0.1561354847	0.1555808689	0.1550283214	0.1544778306	0.1539293851	0.1533829735	0.1528385847	0.1522962076
97	0.3084775133	0.3074181891	0.3063651101	0.3053182226	0.3042774733	0.3032428094	0.3022141784	0.3011915281	0.3001748069	0.2991639634	0.2981589467	0.2971597062	0.2961661918	0.2951783537	0.2941961424	0.2932195091	0.2922484051	0.2912827822	0.2903225926	0.2893677889	0.288418324	0.2874741512	0.2865352244	0.2856014976	0.2846729254	0.2837494626	0.2828310645	0.2819176868	0.2810092855	0.280105817	0.2792072382	0.2783135061	0.2774245783	0.2765404128	0.2756609679	0.2747862021	0.2739160746	0.2730505446	0.2721895721	0.271333117	0.2704811398	0.2696336015	0.2687904631	0.2679516863	0.2671172329	0.2662870651	0.2654611456	0.2646394373	0.2638219035	0.2630085078	0.2621992141	0.2613939868	0.2605927905	0.2597955901	0.259002351	0.2582130387	0.2574276192	0.2566460589	0.2558683242	0.255094382	0.2543241997	0.2535577447	0.2527949849	0.2520358885	0.2512804239	0.2505285599	0.2497802655	0.2490355101	0.2482942635	0.2475564955	0.2468221765	0.2460912769	0.2453637676	0.2446396198	0.2439188048	0.2432012943	0.2424870603	0.241776075	0.241068311	0.2403637411	0.2396623382	0.2389640757	0.2382689273	0.2375768668	0.2368878682	0.2362019061	0.2355189549	0.2348389896	0.2341619853	0.2334879175	0.2328167617	0.2321484939	0.2314830901	0.2308205267	0.2301607804	0.2295038279	0.2288496464	0.2281982132	0.2275495058	0.2269035019	0.2262601796	0.2256195172	0.2249814929	0.2243460856	0.223713274	0.2230830373	0.2224553548	0.2218302061	0.2212075708	0.2205874289	0.2199697605	0.2193545461	0.2187417661	0.2181314014	0.2175234328	0.2169178416	0.2163146091	0.2157137168	0.2151151465	0.2145188801	0.2139248997	0.2133331876	0.2127437263	0.2121564985	0.211571487	0.2109886748	0.2104080451	0.2098295814	0.2092532672	0.2086790861	0.2081070221	0.2075370593	0.2069691818	0.2064033742	0.2058396209	0.2052779066	0.2047182163	0.204160535	0.2036048479	0.2030511403	0.2024993978	0.201949606	0.2014017507	0.2008558179	0.2003117938	0.1997696645	0.1992294165	0.1986910363	0.1981545106	0.1976198263	0.1970869703	0.1965559297	0.1960266918	0.1954992439	0.1949735736	0.1944496685	0.1939275164	0.1934071052	0.192888423	0.1923714578	0.191856198	0.1913426321	0.1908307484	0.1903205358	0.189811983	0.1893050788	0.1887998124	0.1882961728	0.1877941492	0.1872937311	0.186794908
98	0.3292300871	0.3283033872	0.3273825693	0.3264675813	0.3255583716	0.3246548889	0.3237570823	0.3228649013	0.3219782955	0.3210972152	0.3202216109	0.3193514335	0.3184866341	0.3176271644	0.3167729764	0.3159240224	0.3150802551	0.3142416275	0.3134080931	0.3125796057	0.3117561195	0.3109375889	0.3101239688	0.3093152146	0.3085112818	0.3077121264	0.3069177047	0.3061279734	0.3053428896	0.3045624107	0.3037864945	0.3030150991	0.3022481829	0.3014857048	0.3007276239	0.2999738999	0.2992244926	0.2984793621	0.2977384691	0.2970017745	0.2962692395	0.2955408258	0.2948164952	0.29409621	0.2933799328	0.2926676266	0.2919592545	0.2912547803	0.2905541678	0.2898573812	0.2891643851	0.2884751445	0.2877896244	0.2871077904	0.2864296084	0.2857550445	0.2850840651	0.2844166369	0.2837527272	0.2830923032	0.2824353326	0.2817817834	0.2811316238	0.2804848224	0.2798413482	0.2792011701	0.2785642577	0.2779305807	0.277300109	0.2766728131	0.2760486634	0.2754276308	0.2748096864	0.2741948017	0.2735829483	0.2729740981	0.2723682234	0.2717652966	0.2711652905	0.2705681781	0.2699739326	0.2693825276	0.2687939368	0.2682081342	0.2676250942	0.2670447912	0.2664672	0.2658922957	0.2653200535	0.2647504488	0.2641834576	0.2636190556	0.2630572192	0.2624979247	0.2619411489	0.2613868686	0.2608350611	0.2602857035	0.2597387736	0.2591942491	0.2586521081	0.2581123287	0.2575748895	0.257039769	0.2565069463	0.2559764002	0.2554481103	0.2549220559	0.2543982168	0.2538765728	0.2533571041	0.2528397911	0.2523246141	0.2518115539	0.2513005914	0.2507917077	0.2502848841	0.2497801019	0.249277343	0.2487765891	0.2482778222	0.2477810245	0.2472861785	0.2467932666	0.2463022717	0.2458131766	0.2453259644	0.2448406184	0.2443571221	0.2438754589	0.2433956127	0.2429175674	0.2424413071	0.241966816	0.2414940787	0.2410230795	0.2405538034	0.2400862352	0.2396203599	0.2391561627	0.238693629	0.2382327443	0.2377734943	0.2373158647	0.2368598415	0.2364054108	0.2359525589	0.2355012721	0.2350515369	0.23460334	0.2341566682	0.2337115084	0.2332678478	0.2328256735	0.2323849728	0.2319457333	0.2315079425	0.2310715881	0.2306366581	0.2302031404	0.2297710232	0.2293402946	0.228910943	0.2284829569	0.228056325	0.2276310359	0.2272070784	0.2267844417	0.2263631146	0.2259430864	0.2255243464
99	0.3498800115	0.3490928082	0.3483112736	0.3475353577	0.3467650106	0.3460001827	0.3452408249	0.3444868884	0.3437383244	0.3429950849	0.342257122	0.3415243881	0.3407968359	0.3400744187	0.3393570898	0.3386448031	0.3379375126	0.337235173	0.3365377388	0.3358451655	0.3351574083	0.3344744231	0.3337961661	0.3331225938	0.3324536631	0.3317893311	0.3311295553	0.3304742936	0.3298235042	0.3291771455	0.3285351765	0.3278975564	0.3272642446	0.326635201	0.3260103858	0.3253897595	0.324773283	0.3241609173	0.323552624	0.3229483648	0.322348102	0.3217517979	0.3211594154	0.3205709174	0.3199862675	0.3194054292	0.3188283667	0.3182550442	0.3176854264	0.3171194783	0.3165571651	0.3159984523	0.3154433058	0.3148916917	0.3143435766	0.3137989271	0.3132577102	0.3127198934	0.3121854442	0.3116543306	0.3111265206	0.3106019829	0.3100806862	0.3095625995	0.3090476921	0.3085359336	0.3080272939	0.3075217431	0.3070192517	0.3065197903	0.3060233299	0.3055298417	0.3050392971	0.3045516678	0.304066926	0.3035850438	0.3031059937	0.3026297486	0.3021562813	0.3016855652	0.3012175737	0.3007522806	0.30028966	0.299829686	0.299372333	0.298917576	0.2984653896	0.2980157493	0.2975686302	0.2971240082	0.2966818591	0.2962421589	0.2958048841	0.295370011	0.2949375166	0.2945073778	0.2940795717	0.2936540758	0.2932308678	0.2928099255	0.2923912269	0.2919747502	0.2915604741	0.291148377	0.290738438	0.290330636	0.2899249504	0.2895213606	0.2891198464	0.2887203875	0.288322964	0.2879275561	0.2875341444	0.2871427094	0.286753232	0.2863656931	0.2859800739	0.2855963558	0.2852145203	0.2848345492	0.2844564243	0.2840801277	0.2837056417	0.2833329487	0.2829620312	0.2825928721	0.2822254541	0.2818597606	0.2814957746	0.2811334796	0.2807728592	0.2804138971	0.2800565773	0.2797008838	0.2793468007	0.2789943125	0.2786434037	0.2782940589	0.277946263	0.277600001	0.2772552579	0.2769120191	0.2765702699	0.2762299959	0.2758911828	0.2755538164	0.2752178827	0.2748833679	0.2745502581	0.2742185398	0.2738881994	0.2735592237	0.2732315994	0.2729053135	0.272580353	0.272256705	0.271934357	0.2716132962	0.2712935103	0.270974987	0.270657714	0.2703416793	0.2700268709	0.2697132771	0.269400886	0.269089686	0.2687796658	0.2684708139	0.268163119	0.2678565701	0.2675511561
100	0.3702491893	0.3696046771	0.3689657291	0.3683322971	0.3677043331	0.3670817896	0.3664646191	0.3658527745	0.3652462091	0.3646448764	0.3640487302	0.3634577246	0.3628718141	0.3622909534	0.3617150975	0.3611442019	0.3605782221	0.3600171142	0.3594608344	0.3589093393	0.3583625859	0.3578205314	0.3572831333	0.3567503494	0.356222138	0.3556984576	0.3551792669	0.354664525	0.3541541913	0.3536482257	0.353146588	0.3526492388	0.3521561386	0.3516672485	0.3511825296	0.3507019437	0.3502254525	0.3497530183	0.3492846036	0.3488201713	0.3483596843	0.3479031062	0.3474504006	0.3470015315	0.3465564633	0.3461151605	0.345677588	0.345243711	0.344813495	0.3443869058	0.3439639093	0.343544472	0.3431285604	0.3427161415	0.3423071823	0.3419016505	0.3414995138	0.34110074	0.3407052977	0.3403131552	0.3399242815	0.3395386456	0.3391562169	0.3387769651	0.33840086	0.3380278718	0.337657971	0.3372911282	0.3369273143	0.3365665006	0.3362086585	0.3358537598	0.3355017762	0.3351526801	0.3348064439	0.3344630402	0.3341224421	0.3337846226	0.3334495553	0.3331172136	0.3327875716	0.3324606033	0.3321362831	0.3318145856	0.3314954856	0.331178958	0.3308649782	0.3305535217	0.3302445642	0.3299380815	0.3296340499	0.3293324456	0.3290332453	0.3287364258	0.328441964	0.3281498372	0.3278600228	0.3275724984	0.3272872418	0.3270042311	0.3267234445	0.3264448604	0.3261684575	0.3258942146	0.3256221106	0.325352125	0.3250842369	0.3248184261	0.3245546724	0.3242929556	0.324033256	0.3237755538	0.3235198298	0.3232660644	0.3230142387	0.3227643336	0.3225163305	0.3222702107	0.3220259559	0.3217835477	0.3215429682	0.3213041993	0.3210672235	0.3208320231	0.3205985807	0.3203668791	0.3201369012	0.31990863	0.3196820489	0.3194571413	0.3192338906	0.3190122806	0.3187922952	0.3185739184	0.3183571343	0.3181419273	0.3179282819	0.3177161825	0.3175056141	0.3172965616	0.3170890098	0.3168829442	0.3166783499	0.3164752125	0.3162735175	0.3160732507	0.3158743981	0.3156769455	0.3154808792	0.3152861854	0.3150928505	0.3149008611	0.3147102039	0.3145208657	0.3143328333	0.3141460938	0.3139606345	0.3137764425	0.3135935053	0.3134118105	0.3132313458	0.3130520988	0.3128740574	0.3126972098	0.312521544	0.3123470483	0.312173711	0.3120015206	0.3118304657	0.3116605349	0.311491717
