	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100	2101	2102	2103	2104	2105	2106	2107	2108	2109	2110	2111	2112	2113	2114	2115	2116	2117	2118	2119	2120	2121	2122	2123	2124	2125	2126	2127	2128	2129	2130	2131	2132	2133	2134	2135	2136	2137	2138	2139	2140	2141	2142	2143	2144	2145	2146	2147	2148	2149	2150	2151	2152	2153	2154	2155	2156	2157	2158	2159	2160	2161	2162	2163	2164	2165	2166	2167	2168	2169	2170	2171	2172	2173	2174	2175	2176	2177	2178	2179	2180	2181	2182	2183	2184
23	0.0001879231	0.0001840581	0.0001802728	0.0001765655	0.0001729345	0.0001693784	0.0001658955	0.0001624844	0.0001591435	0.0001558715	0.0001526669	0.0001495283	0.0001464543	0.0001434436	0.000140495	0.000137607	0.0001347786	0.0001320084	0.0001292952	0.0001266379	0.0001240353	0.0001214863	0.0001189897	0.0001165446	0.0001141498	0.0001118043	0.0001095071	0.0001072571	0.0001050535	0.0001028952	0.0001007813	0.000098711	0.0000966832	0.0000946972	0.000092752	0.0000908469	0.0000889809	0.0000871534	0.0000853634	0.0000836103	0.0000818932	0.0000802115	0.0000785643	0.000076951	0.0000753709	0.0000738233	0.0000723076	0.000070823	0.0000693689	0.0000679448	0.0000665499	0.0000651837	0.0000638456	0.000062535	0.0000612513	0.0000599941	0.0000587627	0.0000575566	0.0000563753	0.0000552183	0.000054085	0.0000529751	0.0000518879	0.0000508231	0.0000497802	0.0000487588	0.0000477583	0.0000467784	0.0000458186	0.0000448785	0.0000439578	0.0000430559	0.0000421726	0.0000413075	0.0000404601	0.0000396301	0.0000388172	0.000038021	0.0000372411	0.0000364773	0.0000357291	0.0000349963	0.0000342786	0.0000335756	0.000032887	0.0000322126	0.000031552	0.000030905	0.0000302712	0.0000296505	0.0000290426	0.0000284471	0.0000278638	0.0000272925	0.000026733	0.0000261849	0.0000256481	0.0000251223	0.0000246073	0.0000241028	0.0000236088	0.0000231248	0.0000226508	0.0000221865	0.0000217318	0.0000212864	0.0000208501	0.0000204228	0.0000200042	0.0000195942	0.0000191927	0.0000187994	0.0000184141	0.0000180368	0.0000176672	0.0000173052	0.0000169506	0.0000166033	0.0000162631	0.0000159299	0.0000156035	0.0000152838	0.0000149707	0.000014664	0.0000143636	0.0000140693	0.0000137811	0.0000134988	0.0000132223	0.0000129514	0.0000126861	0.0000124263	0.0000121718	0.0000119225	0.0000116783	0.0000114391	0.0000112048	0.0000109753	0.0000107506	0.0000105304	0.0000103147	0.0000101035	0.0000098966	0.000009694	0.0000094954	0.000009301	0.0000091106	0.000008924	0.0000087413	0.0000085623	0.000008387	0.0000082153	0.0000080471	0.0000078824	0.000007721	0.0000075629	0.0000074081	0.0000072564	0.0000071079	0.0000069624	0.0000068199	0.0000066803	0.0000065435	0.0000064096	0.0000062784	0.0000061499	0.000006024	0.0000059007	0.0000057799	0.0000056617	0.0000055458
24	0.0001860005	0.0001823438	0.0001787591	0.0001752449	0.0001717999	0.0001684227	0.0001651119	0.0001618663	0.0001586845	0.0001555654	0.0001525076	0.00014951	0.0001465714	0.0001436906	0.0001408665	0.0001380979	0.0001353838	0.0001327232	0.0001301148	0.0001275578	0.000125051	0.0001225936	0.0001201845	0.0001178229	0.0001155076	0.0001132379	0.0001110129	0.0001088316	0.0001066932	0.0001045969	0.0001025418	0.0001005271	0.0000985521	0.0000966158	0.0000947177	0.0000928569	0.0000910327	0.0000892443	0.0000874912	0.0000857724	0.0000840875	0.0000824358	0.0000808165	0.000079229	0.0000776727	0.0000761471	0.0000746514	0.0000731852	0.0000717477	0.0000703385	0.0000689571	0.0000676028	0.0000662751	0.0000649735	0.0000636975	0.0000624465	0.0000612202	0.000060018	0.0000588394	0.0000576839	0.0000565512	0.0000554407	0.0000543521	0.0000532848	0.0000522386	0.0000512129	0.0000502073	0.0000492215	0.0000482551	0.0000473077	0.0000463789	0.0000454683	0.0000445756	0.0000437005	0.0000428426	0.0000420015	0.0000411769	0.0000403686	0.0000395761	0.0000387992	0.0000380376	0.0000372909	0.0000365589	0.0000358413	0.0000351377	0.000034448	0.0000337719	0.000033109	0.0000324591	0.0000318221	0.0000311975	0.0000305852	0.0000299849	0.0000293964	0.0000288195	0.0000282539	0.0000276994	0.0000271558	0.0000266228	0.0000261004	0.0000255882	0.000025086	0.0000245938	0.0000241112	0.000023638	0.0000231742	0.0000227194	0.0000222736	0.0000218366	0.0000214081	0.0000209881	0.0000205763	0.0000201725	0.0000197767	0.0000193887	0.0000190083	0.0000186354	0.0000182698	0.0000179113	0.0000175599	0.0000172154	0.0000168777	0.0000165466	0.000016222	0.0000159037	0.0000155917	0.0000152859	0.000014986	0.000014692	0.0000144038	0.0000141213	0.0000138443	0.0000135727	0.0000133065	0.0000130455	0.0000127896	0.0000125387	0.0000122928	0.0000120517	0.0000118153	0.0000115836	0.0000113564	0.0000111336	0.0000109153	0.0000107012	0.0000104913	0.0000102856	0.0000100838	0.0000098861	0.0000096922	0.0000095021	0.0000093158	0.0000091331	0.000008954	0.0000087784	0.0000086062	0.0000084375	0.000008272	0.0000081098	0.0000079508	0.0000077949	0.000007642	0.0000074922	0.0000073453	0.0000072012	0.00000706	0.0000069216	0.0000067859	0.0000066528	0.0000065224	0.0000063945
25	0.0002181487	0.0002137149	0.0002093716	0.0002051169	0.0002009489	0.000196866	0.0001928663	0.0001889482	0.00018511	0.0001813501	0.0001776668	0.0001740586	0.0001705239	0.0001670613	0.0001636693	0.0001603463	0.0001570911	0.0001539022	0.0001507783	0.000147718	0.0001447201	0.0001417832	0.0001389061	0.0001360876	0.0001333265	0.0001306216	0.0001279718	0.0001253759	0.0001228328	0.0001203415	0.0001179009	0.00011551	0.0001131677	0.0001108731	0.0001086252	0.000106423	0.0001042656	0.000102152	0.0001000815	0.000098053	0.0000960658	0.0000941191	0.0000922118	0.0000903434	0.0000885129	0.0000867197	0.0000849629	0.0000832418	0.0000815557	0.0000799038	0.0000782855	0.0000767001	0.0000751468	0.0000736252	0.0000721344	0.0000706739	0.0000692431	0.0000678413	0.000066468	0.0000651226	0.0000638045	0.0000625131	0.000061248	0.0000600086	0.0000587943	0.0000576046	0.0000564391	0.0000552972	0.0000541785	0.0000530825	0.0000520088	0.0000509568	0.0000499262	0.0000489164	0.0000479272	0.000046958	0.0000460084	0.0000450781	0.0000441667	0.0000432738	0.0000423989	0.0000415418	0.0000407021	0.0000398794	0.0000390733	0.0000382836	0.0000375099	0.0000367519	0.0000360092	0.0000352816	0.0000345687	0.0000338703	0.000033186	0.0000325156	0.0000318587	0.0000312152	0.0000305847	0.000029967	0.0000293617	0.0000287687	0.0000281878	0.0000276186	0.0000270609	0.0000265145	0.0000259791	0.0000254546	0.0000249407	0.0000244372	0.0000239439	0.0000234606	0.0000229871	0.0000225231	0.0000220685	0.0000216232	0.0000211868	0.0000207593	0.0000203404	0.00001993	0.0000195278	0.0000191338	0.0000187478	0.0000183696	0.000017999	0.000017636	0.0000172802	0.0000169317	0.0000165902	0.0000162556	0.0000159278	0.0000156066	0.0000152919	0.0000149835	0.0000146814	0.0000143854	0.0000140953	0.0000138112	0.0000135327	0.0000132599	0.0000129926	0.0000127307	0.0000124741	0.0000122227	0.0000119763	0.000011735	0.0000114985	0.0000112668	0.0000110397	0.0000108173	0.0000105993	0.0000103857	0.0000101765	0.0000099714	0.0000097706	0.0000095737	0.0000093809	0.0000091919	0.0000090067	0.0000088253	0.0000086476	0.0000084734	0.0000083027	0.0000081355	0.0000079717	0.0000078112	0.0000076539	0.0000074998	0.0000073487	0.0000072008	0.0000070558	0.0000069137	0.0000067746
26	0.0002179921	0.0002139776	0.0002100372	0.0002061696	0.0002023734	0.0001986472	0.0001949899	0.0001914	0.0001878764	0.0001844179	0.0001810232	0.0001776911	0.0001744205	0.0001712103	0.0001680593	0.0001649664	0.0001619306	0.0001589509	0.000156026	0.0001531552	0.0001503372	0.0001475713	0.0001448564	0.0001421915	0.0001395758	0.0001370083	0.0001344881	0.0001320145	0.0001295864	0.0001272031	0.0001248637	0.0001225675	0.0001203136	0.0001181012	0.0001159296	0.000113798	0.0001117057	0.000109652	0.0001076361	0.0001056573	0.000103715	0.0001018085	0.0000999371	0.0000981002	0.0000962972	0.0000945273	0.0000927901	0.0000910848	0.000089411	0.0000877679	0.0000861552	0.0000845721	0.0000830182	0.0000814929	0.0000799957	0.000078526	0.0000770834	0.0000756674	0.0000742774	0.000072913	0.0000715738	0.0000702591	0.0000689687	0.000067702	0.0000664587	0.0000652382	0.0000640402	0.0000628642	0.0000617099	0.0000605767	0.0000594645	0.0000583727	0.000057301	0.000056249	0.0000552164	0.0000542027	0.0000532077	0.000052231	0.0000512723	0.0000503311	0.0000494073	0.0000485005	0.0000476104	0.0000467366	0.0000458789	0.000045037	0.0000442105	0.0000433993	0.0000426029	0.0000418212	0.0000410539	0.0000403006	0.0000395612	0.0000388354	0.000038123	0.0000374236	0.0000367371	0.0000360632	0.0000354017	0.0000347523	0.0000341149	0.0000334892	0.000032875	0.000032272	0.0000316802	0.0000310992	0.0000305289	0.000029969	0.0000294195	0.00002888	0.0000283505	0.0000278306	0.0000273204	0.0000268195	0.0000263277	0.0000258451	0.0000253713	0.0000249061	0.0000244496	0.0000240014	0.0000235614	0.0000231295	0.0000227056	0.0000222894	0.0000218809	0.0000214798	0.0000210862	0.0000206997	0.0000203204	0.000019948	0.0000195824	0.0000192236	0.0000188713	0.0000185255	0.0000181861	0.0000178529	0.0000175258	0.0000172046	0.0000168894	0.00001658	0.0000162763	0.0000159781	0.0000156854	0.000015398	0.000015116	0.0000148391	0.0000145673	0.0000143004	0.0000140385	0.0000137814	0.000013529	0.0000132812	0.0000130379	0.0000127992	0.0000125648	0.0000123347	0.0000121088	0.000011887	0.0000116694	0.0000114557	0.0000112459	0.00001104	0.0000108379	0.0000106394	0.0000104446	0.0000102534	0.0000100657	0.0000098814	0.0000097005	0.0000095229	0.0000093486
27	0.0002490273	0.0002442127	0.0002394918	0.0002348626	0.0002303234	0.0002258724	0.000221508	0.0002172284	0.0002130319	0.0002089169	0.0002048819	0.0002009252	0.0001970454	0.0001932409	0.0001895103	0.0001858521	0.0001822648	0.0001787473	0.0001752979	0.0001719155	0.0001685987	0.0001653462	0.0001621568	0.0001590293	0.0001559624	0.000152955	0.0001500058	0.0001471138	0.0001442779	0.0001414969	0.0001387698	0.0001360955	0.000133473	0.0001309014	0.0001283795	0.0001259064	0.0001234812	0.000121103	0.0001187708	0.0001164838	0.000114241	0.0001120416	0.0001098847	0.0001077696	0.0001056953	0.0001036612	0.0001016665	0.0000997103	0.0000977919	0.0000959106	0.0000940657	0.0000922564	0.0000904821	0.000088742	0.0000870356	0.0000853622	0.0000837211	0.0000821116	0.0000805333	0.0000789854	0.0000774674	0.0000759788	0.0000745188	0.000073087	0.0000716829	0.0000703059	0.0000689554	0.000067631	0.0000663321	0.0000650583	0.0000638091	0.0000625839	0.0000613824	0.000060204	0.0000590484	0.000057915	0.0000568035	0.0000557134	0.0000546443	0.0000535958	0.0000525675	0.0000515591	0.00005057	0.0000496	0.0000486487	0.0000477157	0.0000468007	0.0000459032	0.0000450231	0.0000441599	0.0000433133	0.000042483	0.0000416687	0.0000408701	0.0000400868	0.0000393186	0.0000385652	0.0000378263	0.0000371016	0.0000363908	0.0000356937	0.00003501	0.0000343394	0.0000336817	0.0000330367	0.0000324041	0.0000317836	0.0000311751	0.0000305782	0.0000299928	0.0000294187	0.0000288556	0.0000283033	0.0000277616	0.0000272303	0.0000267093	0.0000261982	0.000025697	0.0000252053	0.0000247231	0.0000242502	0.0000237864	0.0000233314	0.0000228852	0.0000224475	0.0000220183	0.0000215972	0.0000211843	0.0000207793	0.000020382	0.0000199924	0.0000196102	0.0000192354	0.0000188678	0.0000185072	0.0000181535	0.0000178066	0.0000174663	0.0000171326	0.0000168053	0.0000164842	0.0000161693	0.0000158605	0.0000155575	0.0000152604	0.0000149689	0.000014683	0.0000144026	0.0000141276	0.0000138579	0.0000135933	0.0000133338	0.0000130792	0.0000128295	0.0000125846	0.0000123444	0.0000121088	0.0000118777	0.0000116511	0.0000114287	0.0000112106	0.0000109967	0.0000107869	0.0000105811	0.0000103792	0.0000101812	0.000009987	0.0000097965	0.0000096097	0.0000094264	0.0000092466
28	0.0002540201	0.0002490917	0.0002442593	0.0002395209	0.0002348749	0.0002303192	0.0002258522	0.0002214722	0.0002171774	0.0002129662	0.0002088369	0.000204788	0.0002008178	0.0001969249	0.0001931077	0.0001893647	0.0001856946	0.0001820958	0.000178567	0.0001751068	0.0001717138	0.0001683869	0.0001651246	0.0001619257	0.000158789	0.0001557133	0.0001526973	0.0001497399	0.00014684	0.0001439964	0.0001412081	0.0001384739	0.0001357929	0.0001331639	0.000130586	0.0001280581	0.0001255794	0.0001231487	0.0001207653	0.0001184281	0.0001161363	0.0001138889	0.0001116852	0.0001095243	0.0001074053	0.0001053274	0.0001032899	0.0001012918	0.0000993326	0.0000974113	0.0000955274	0.0000936799	0.0000918683	0.0000900918	0.0000883498	0.0000866416	0.0000849665	0.0000833238	0.000081713	0.0000801335	0.0000785845	0.0000770656	0.0000755761	0.0000741155	0.0000726832	0.0000712787	0.0000699013	0.0000685507	0.0000672262	0.0000659274	0.0000646537	0.0000634047	0.0000621799	0.0000609789	0.0000598011	0.0000586461	0.0000575134	0.0000564027	0.0000553135	0.0000542454	0.000053198	0.0000521708	0.0000511636	0.0000501758	0.0000492071	0.0000482572	0.0000473257	0.0000464122	0.0000455164	0.0000446379	0.0000437764	0.0000429316	0.0000421031	0.0000412907	0.0000404939	0.0000397126	0.0000389464	0.000038195	0.0000374581	0.0000367355	0.0000360269	0.0000353319	0.0000346504	0.0000339821	0.0000333267	0.0000326839	0.0000320536	0.0000314355	0.0000308293	0.0000302348	0.0000296519	0.0000290802	0.0000285195	0.0000279697	0.0000274305	0.0000269017	0.0000263831	0.0000258745	0.0000253758	0.0000248867	0.0000244071	0.0000239367	0.0000234754	0.000023023	0.0000225793	0.0000221442	0.0000217176	0.0000212991	0.0000208887	0.0000204863	0.0000200916	0.0000197046	0.000019325	0.0000189527	0.0000185876	0.0000182296	0.0000178785	0.0000175342	0.0000171965	0.0000168653	0.0000165405	0.000016222	0.0000159096	0.0000156033	0.0000153028	0.0000150082	0.0000147192	0.0000144358	0.0000141579	0.0000138854	0.0000136181	0.0000133559	0.0000130988	0.0000128467	0.0000125994	0.0000123569	0.0000121191	0.0000118859	0.0000116571	0.0000114328	0.0000112128	0.000010997	0.0000107854	0.0000105779	0.0000103743	0.0000101747	0.000009979	0.000009787	0.0000095987	0.0000094141	0.000009233
29	0.0002823918	0.0002770937	0.0002718954	0.0002667951	0.0002617909	0.0002568809	0.0002520635	0.0002473367	0.000242699	0.0002381486	0.0002336839	0.0002293032	0.000225005	0.0002207877	0.0002166498	0.0002125898	0.0002086061	0.0002046975	0.0002008623	0.0001970993	0.0001934071	0.0001897843	0.0001862297	0.0001827419	0.0001793196	0.0001759618	0.000172667	0.0001694342	0.0001662622	0.0001631498	0.0001600958	0.0001570993	0.000154159	0.000151274	0.0001484432	0.0001456656	0.0001429401	0.0001402659	0.0001376418	0.000135067	0.0001325406	0.0001300616	0.0001276291	0.0001252423	0.0001229003	0.0001206023	0.0001183474	0.0001161348	0.0001139637	0.0001118333	0.0001097429	0.0001076917	0.000105679	0.0001037041	0.0001017662	0.0000998646	0.0000979987	0.0000961677	0.0000943711	0.0000926082	0.0000908783	0.0000891809	0.0000875152	0.0000858808	0.000084277	0.0000827032	0.000081159	0.0000796436	0.0000781567	0.0000766976	0.0000752658	0.0000738609	0.0000724822	0.0000711294	0.0000698019	0.0000684993	0.000067221	0.0000659667	0.0000647358	0.000063528	0.0000623428	0.0000611798	0.0000600386	0.0000589187	0.0000578197	0.0000567413	0.0000556831	0.0000546447	0.0000536257	0.0000526258	0.0000516445	0.0000506816	0.0000497368	0.0000488096	0.0000478997	0.0000470068	0.0000461307	0.0000452709	0.0000444272	0.0000435992	0.0000427867	0.0000419894	0.000041207	0.0000404393	0.0000396858	0.0000389465	0.000038221	0.000037509	0.0000368103	0.0000361247	0.0000354518	0.0000347916	0.0000341436	0.0000335078	0.0000328838	0.0000322715	0.0000316706	0.000031081	0.0000305023	0.0000299345	0.0000293772	0.0000288304	0.0000282937	0.0000277671	0.0000272503	0.0000267431	0.0000262455	0.000025757	0.0000252777	0.0000248074	0.0000243458	0.0000238928	0.0000234483	0.0000230121	0.000022584	0.0000221639	0.0000217516	0.000021347	0.0000209499	0.0000205603	0.0000201779	0.0000198027	0.0000194344	0.000019073	0.0000187184	0.0000183703	0.0000180288	0.0000176936	0.0000173646	0.0000170418	0.000016725	0.0000164141	0.000016109	0.0000158096	0.0000155157	0.0000152273	0.0000149443	0.0000146666	0.0000143941	0.0000141266	0.0000138641	0.0000136065	0.0000133537	0.0000131056	0.0000128621	0.0000126231	0.0000123886	0.0000121585	0.0000119326	0.000011711	0.0000114934
30	0.0002917865	0.0002860435	0.000280414	0.0002748956	0.0002694863	0.0002641839	0.0002589862	0.0002538911	0.0002488967	0.0002440008	0.0002392017	0.0002344973	0.0002298857	0.0002253652	0.0002209339	0.00021659	0.0002123319	0.0002081578	0.000204066	0.000200055	0.000196123	0.0001922687	0.0001884904	0.0001847865	0.0001811557	0.0001775966	0.0001741075	0.0001706873	0.0001673345	0.0001640478	0.0001608258	0.0001576674	0.0001545712	0.000151536	0.0001485606	0.0001456438	0.0001427845	0.0001399815	0.0001372337	0.0001345401	0.0001318994	0.0001293108	0.0001267732	0.0001242855	0.0001218468	0.0001194561	0.0001171124	0.0001148149	0.0001125626	0.0001103547	0.0001081901	0.0001060682	0.000103988	0.0001019487	0.0000999496	0.0000979898	0.0000960685	0.000094185	0.0000923386	0.0000905284	0.0000887539	0.0000870142	0.0000853088	0.0000836369	0.0000819978	0.0000803909	0.0000788157	0.0000772714	0.0000757574	0.0000742732	0.0000728182	0.0000713917	0.0000699933	0.0000686223	0.0000672783	0.0000659607	0.0000646689	0.0000634025	0.000062161	0.0000609439	0.0000597506	0.0000585808	0.000057434	0.0000563097	0.0000552074	0.0000541268	0.0000530674	0.0000520287	0.0000510105	0.0000500122	0.0000490336	0.0000480741	0.0000471334	0.0000462113	0.0000453072	0.0000444208	0.0000435518	0.0000426999	0.0000418646	0.0000410458	0.000040243	0.0000394559	0.0000386843	0.0000379278	0.0000371862	0.0000364591	0.0000357462	0.0000350473	0.0000343621	0.0000336903	0.0000330317	0.000032386	0.000031753	0.0000311323	0.0000305239	0.0000299273	0.0000293424	0.000028769	0.0000282068	0.0000276557	0.0000271153	0.0000265855	0.0000260661	0.0000255568	0.0000250576	0.0000245681	0.0000240881	0.0000236176	0.0000231563	0.000022704	0.0000222606	0.0000218259	0.0000213996	0.0000209818	0.000020572	0.0000201703	0.0000197765	0.0000193904	0.0000190118	0.0000186406	0.0000182767	0.00001792	0.0000175701	0.0000172272	0.0000168909	0.0000165613	0.000016238	0.0000159211	0.0000156104	0.0000153058	0.0000150071	0.0000147143	0.0000144271	0.0000141457	0.0000138697	0.0000135991	0.0000133338	0.0000130736	0.0000128186	0.0000125685	0.0000123234	0.000012083	0.0000118473	0.0000116163	0.0000113897	0.0000111676	0.0000109498	0.0000107363	0.0000105269	0.0000103216	0.0000101204
31	0.0003236289	0.000317475	0.0003114385	0.0003055172	0.0002997089	0.0002940114	0.0002884225	0.0002829403	0.0002775627	0.0002722876	0.0002671131	0.0002620372	0.0002570582	0.0002521741	0.0002473831	0.0002426834	0.0002380733	0.0002335511	0.000229115	0.0002247635	0.0002204949	0.0002163077	0.0002122002	0.000208171	0.0002042185	0.0002003413	0.000196538	0.0001928071	0.0001891472	0.0001855571	0.0001820353	0.0001785805	0.0001751915	0.0001718671	0.0001686059	0.0001654068	0.0001622686	0.0001591901	0.0001561702	0.0001532077	0.0001503016	0.0001474508	0.0001446543	0.0001419109	0.0001392197	0.0001365797	0.00013399	0.0001314494	0.0001289572	0.0001265124	0.000124114	0.0001217613	0.0001194533	0.0001171891	0.000114968	0.0001127891	0.0001106516	0.0001085548	0.0001064978	0.0001044799	0.0001025003	0.0001005583	0.0000986532	0.0000967844	0.000094951	0.0000931524	0.000091388	0.0000896571	0.0000879591	0.0000862933	0.0000846592	0.0000830561	0.0000814834	0.0000799406	0.0000784271	0.0000769423	0.0000754857	0.0000740567	0.0000726548	0.0000712796	0.0000699305	0.0000686069	0.0000673085	0.0000660347	0.0000647851	0.0000635591	0.0000623565	0.0000611766	0.0000600192	0.0000588836	0.0000577696	0.0000566768	0.0000556047	0.0000545529	0.000053521	0.0000525087	0.0000515156	0.0000505413	0.0000495855	0.0000486478	0.0000477279	0.0000468254	0.0000459401	0.0000450715	0.0000442193	0.0000433833	0.0000425632	0.0000417586	0.0000409692	0.0000401948	0.0000394351	0.0000386897	0.0000379585	0.0000372411	0.0000365373	0.0000358469	0.0000351695	0.0000345049	0.000033853	0.0000332134	0.0000325858	0.0000319702	0.0000313662	0.0000307737	0.0000301924	0.000029622	0.0000290625	0.0000285136	0.000027975	0.0000274467	0.0000269283	0.0000264198	0.0000259209	0.0000254314	0.0000249512	0.00002448	0.0000240178	0.0000235644	0.0000231195	0.000022683	0.0000222548	0.0000218346	0.0000214225	0.0000210181	0.0000206214	0.0000202321	0.0000198503	0.0000194756	0.000019108	0.0000187474	0.0000183936	0.0000180465	0.000017706	0.0000173719	0.0000170441	0.0000167225	0.000016407	0.0000160974	0.0000157937	0.0000154958	0.0000152035	0.0000149167	0.0000146353	0.0000143592	0.0000140884	0.0000138226	0.0000135619	0.0000133061	0.0000130552	0.000012809	0.0000125674
32	0.0003302667	0.0003239953	0.0003178432	0.0003118081	0.0003058879	0.0003000802	0.000294383	0.0002887942	0.0002833117	0.0002779334	0.0002726575	0.0002674818	0.0002624046	0.0002574239	0.0002525379	0.0002477449	0.0002430429	0.0002384304	0.0002339055	0.0002294667	0.0002251122	0.0002208405	0.0002166501	0.0002125392	0.0002085065	0.0002045505	0.0002006696	0.0001968625	0.0001931277	0.000189464	0.0001858698	0.0001823439	0.000178885	0.0001754919	0.0001721632	0.0001688977	0.0001656943	0.0001625518	0.0001594689	0.0001564446	0.0001534778	0.0001505673	0.0001477121	0.0001449111	0.0001421633	0.0001394677	0.0001368233	0.0001342291	0.0001316842	0.0001291876	0.0001267384	0.0001243357	0.0001219786	0.0001196663	0.0001173979	0.0001151725	0.0001129894	0.0001108477	0.0001087467	0.0001066856	0.0001046636	0.00010268	0.000100734	0.000098825	0.0000969522	0.0000951149	0.0000933125	0.0000915443	0.0000898097	0.0000881079	0.0000864385	0.0000848007	0.000083194	0.0000816178	0.0000800716	0.0000785546	0.0000770664	0.0000756065	0.0000741742	0.0000727691	0.0000713907	0.0000700384	0.0000687118	0.0000674103	0.0000661335	0.0000648809	0.0000636521	0.0000624466	0.0000612639	0.0000601037	0.0000589655	0.0000578489	0.0000567534	0.0000556787	0.0000546244	0.00005359	0.0000525753	0.0000515798	0.0000506032	0.0000496451	0.0000487052	0.0000477831	0.0000468785	0.000045991	0.0000451203	0.0000442661	0.0000434282	0.0000426061	0.0000417996	0.0000410083	0.0000402321	0.0000394706	0.0000387235	0.0000379906	0.0000372715	0.0000365661	0.0000358741	0.0000351951	0.0000345291	0.0000338756	0.0000332345	0.0000326056	0.0000319886	0.0000313833	0.0000307894	0.0000302068	0.0000296353	0.0000290745	0.0000285244	0.0000279847	0.0000274552	0.0000269358	0.0000264262	0.0000259262	0.0000254357	0.0000249545	0.0000244824	0.0000240193	0.0000235649	0.0000231192	0.0000226818	0.0000222528	0.0000218319	0.0000214189	0.0000210138	0.0000206163	0.0000202264	0.0000198438	0.0000194685	0.0000191003	0.0000187391	0.0000183847	0.000018037	0.0000176959	0.0000173612	0.0000170329	0.0000167108	0.0000163948	0.0000160848	0.0000157806	0.0000154822	0.0000151895	0.0000149023	0.0000146205	0.0000143441	0.0000140729	0.0000138068	0.0000135457	0.0000132896	0.0000130384	0.0000127919
33	0.0003865992	0.0003793041	0.0003721472	0.0003651259	0.0003582375	0.0003514795	0.0003448495	0.000338345	0.0003319637	0.0003257031	0.000319561	0.0003135352	0.0003076234	0.0003018235	0.0002961333	0.0002905507	0.0002850738	0.0002797005	0.0002744288	0.0002692568	0.0002641826	0.0002592044	0.0002543203	0.0002495286	0.0002448274	0.0002402152	0.0002356901	0.0002312505	0.0002268948	0.0002226215	0.0002184289	0.0002143155	0.0002102799	0.0002063204	0.0002024358	0.0001986246	0.0001948853	0.0001912167	0.0001876174	0.000184086	0.0001806213	0.000177222	0.0001738869	0.0001706148	0.0001674044	0.0001642546	0.0001611643	0.0001581323	0.0001551575	0.0001522389	0.0001493753	0.0001465657	0.0001438092	0.0001411046	0.0001384511	0.0001358476	0.0001332932	0.000130787	0.0001283281	0.0001259155	0.0001235484	0.000121226	0.0001189473	0.0001167116	0.000114518	0.0001123658	0.0001102541	0.0001081822	0.0001061494	0.0001041549	0.000102198	0.0001002779	0.000098394	0.0000965456	0.0000947321	0.0000929527	0.0000912068	0.0000894937	0.000087813	0.0000861639	0.0000845458	0.0000829582	0.0000814005	0.0000798722	0.0000783726	0.0000769012	0.0000754575	0.000074041	0.0000726512	0.0000712875	0.0000699495	0.0000686367	0.0000673485	0.0000660846	0.0000648445	0.0000636277	0.0000624338	0.0000612624	0.000060113	0.0000589852	0.0000578786	0.0000567928	0.0000557275	0.0000546822	0.0000536565	0.0000526501	0.0000516627	0.0000506938	0.0000497431	0.0000488103	0.000047895	0.000046997	0.0000461158	0.0000452512	0.0000444028	0.0000435703	0.0000427535	0.0000419521	0.0000411657	0.0000403941	0.000039637	0.0000388941	0.0000381651	0.0000374499	0.0000367481	0.0000360594	0.0000353837	0.0000347207	0.0000340701	0.0000334318	0.0000328054	0.0000321908	0.0000315878	0.000030996	0.0000304154	0.0000298457	0.0000292866	0.0000287381	0.0000281999	0.0000276717	0.0000271535	0.000026645	0.000026146	0.0000256564	0.000025176	0.0000247046	0.000024242	0.0000237882	0.0000233428	0.0000229058	0.000022477	0.0000220562	0.0000216433	0.0000212382	0.0000208407	0.0000204506	0.0000200678	0.0000196922	0.0000193237	0.0000189621	0.0000186072	0.000018259	0.0000179173	0.0000175821	0.0000172531	0.0000169303	0.0000166135	0.0000163027	0.0000159977	0.0000156984	0.0000154047
